uwi,formatted uwi,tvd top depth (m),tvd bottom depth (m),tmd top depth (m),tmd bottom depth (m),formation name
100020605619W503,100/02-06-056-19W5/03,2943,3001.95,2943,3001.95,NORDEGG MBR
100020605619W503,100/02-06-056-19W5/03,3001.95,1000000,3001.95,1000000,MONTNEY FM
100021105620W500,100/02-11-056-20W5/00,1783.18,1821.67,1783.82,1822.03,LEA PARK FM
100021105620W500,100/02-11-056-20W5/00,1821.67,1907.37,1822.03,1908.45,WAPIABI FM
100021105620W500,100/02-11-056-20W5/00,1907.37,2012.17,1908.45,2014.3,COLORADO GRP
100021105620W500,100/02-11-056-20W5/00,2012.17,2031.37,2014.3,2033.9,BADHEART FM
100021105620W500,100/02-11-056-20W5/00,2031.37,2076.12,2033.9,2079.73,MUSKIKI FM
100021105620W500,100/02-11-056-20W5/00,2076.12,2105.82,2079.73,2110.36,CARDIUM FM
100021105620W500,100/02-11-056-20W5/00,2105.82,2134.4,2110.36,2139.82,CARDIUM SD
100021105620W500,100/02-11-056-20W5/00,2134.4,2398.27,2139.82,2409.73,BLACKSTONE FM
100021105620W500,100/02-11-056-20W5/00,2398.27,2480.65,2409.73,2495.34,DUNVEGAN FM
100021105620W500,100/02-11-056-20W5/00,2480.65,2519.54,2495.34,2535.07,BASE FISH SCALES MARKER
100021105620W500,100/02-11-056-20W5/00,2519.54,2534.11,2535.07,2549.85,VIKING SANDSTONE
100021105620W500,100/02-11-056-20W5/00,2534.11,2541.99,2549.85,2557.82,JOLI FOU FM
100021105620W500,100/02-11-056-20W5/00,2541.99,2542.1,2557.82,2557.93,MANNVILLE GRP
100021105620W500,100/02-11-056-20W5/00,2542.1,2568.61,2557.93,2584.73,NOTIKEWIN MBR
100021105620W500,100/02-11-056-20W5/00,2568.61,2724.21,2584.73,2741.21,FALHER MBR
100021105620W500,100/02-11-056-20W5/00,2724.21,2755.93,2741.21,2772.96,WILRICH MBR
100021105620W500,100/02-11-056-20W5/00,2755.93,2770.27,2772.96,2787.3,BLUESKY FM
100021105620W500,100/02-11-056-20W5/00,2770.27,2846.96,2787.3,2864,GETHING FM
100021105620W500,100/02-11-056-20W5/00,2846.96,2854.67,2864,2871.71,CADOMIN FM
100021105620W500,100/02-11-056-20W5/00,2854.67,2881.84,2871.71,2898.88,FERNIE GRP
100021105620W500,100/02-11-056-20W5/00,2881.84,1000000,2898.88,1000000,NORDEGG MBR
100021105620W502,100/02-11-056-20W5/02,1783.18,1821.67,1783.82,1822.03,LEA PARK FM
100021105620W502,100/02-11-056-20W5/02,1821.67,1907.37,1822.03,1908.45,WAPIABI FM
100021105620W502,100/02-11-056-20W5/02,1907.37,2012.17,1908.45,2014.3,COLORADO GRP
100021105620W502,100/02-11-056-20W5/02,2012.17,2031.37,2014.3,2033.9,BADHEART FM
100021105620W502,100/02-11-056-20W5/02,2031.37,2076.12,2033.9,2079.73,MUSKIKI FM
100021105620W502,100/02-11-056-20W5/02,2076.12,2105.82,2079.73,2110.36,CARDIUM FM
100021105620W502,100/02-11-056-20W5/02,2105.82,2134.4,2110.36,2139.82,CARDIUM SD
100021105620W502,100/02-11-056-20W5/02,2134.4,2398.27,2139.82,2409.73,BLACKSTONE FM
100021105620W502,100/02-11-056-20W5/02,2398.27,2480.65,2409.73,2495.34,DUNVEGAN FM
100021105620W502,100/02-11-056-20W5/02,2480.65,2519.54,2495.34,2535.07,BASE FISH SCALES MARKER
100021105620W502,100/02-11-056-20W5/02,2519.54,2534.11,2535.07,2549.85,VIKING SANDSTONE
100021105620W502,100/02-11-056-20W5/02,2534.11,2541.99,2549.85,2557.82,JOLI FOU FM
100021105620W502,100/02-11-056-20W5/02,2541.99,2542.1,2557.82,2557.93,MANNVILLE GRP
100021105620W502,100/02-11-056-20W5/02,2542.1,2568.61,2557.93,2584.73,NOTIKEWIN MBR
100021105620W502,100/02-11-056-20W5/02,2568.61,2724.21,2584.73,2741.21,FALHER MBR
100021105620W502,100/02-11-056-20W5/02,2724.21,2755.93,2741.21,2772.96,WILRICH MBR
100021105620W502,100/02-11-056-20W5/02,2755.93,2770.27,2772.96,2787.3,BLUESKY FM
100021105620W502,100/02-11-056-20W5/02,2770.27,2846.96,2787.3,2864,GETHING FM
100021105620W502,100/02-11-056-20W5/02,2846.96,2854.67,2864,2871.71,CADOMIN FM
100021105620W502,100/02-11-056-20W5/02,2854.67,2881.84,2871.71,2898.88,FERNIE GRP
100021105620W502,100/02-11-056-20W5/02,2881.84,1000000,2898.88,1000000,NORDEGG MBR
100022505619W500,100/02-25-056-19W5/00,2446,2477.7,2446,2477.7,BASE FISH SCALES MARKER
100022505619W500,100/02-25-056-19W5/00,2477.7,2486,2477.7,2486,VIKING FM
100022505619W500,100/02-25-056-19W5/00,2486,2507.5,2486,2507.5,VIKING SANDSTONE
100022505619W500,100/02-25-056-19W5/00,2507.5,2515,2507.5,2515,JOLI FOU FM
100022505619W500,100/02-25-056-19W5/00,2515,2717,2515,2717,MANNVILLE GRP
100022505619W500,100/02-25-056-19W5/00,2717,2728,2717,2728,BLUESKY FM
100022505619W500,100/02-25-056-19W5/00,2728,1000000,2728,1000000,GETHING FM
100022605520W500,100/02-26-055-20W5/00,1750.7,1783.37,1750.7,1783.37,LEA PARK FM
100022605520W500,100/02-26-055-20W5/00,1783.37,1896.2,1783.37,1896.2,WAPIABI FM
100022605520W500,100/02-26-055-20W5/00,1896.2,1988.45,1896.2,1988.45,COLORADO GRP
100022605520W500,100/02-26-055-20W5/00,1988.45,2010.79,1988.45,2010.79,BADHEART FM
100022605520W500,100/02-26-055-20W5/00,2010.79,2086,2010.79,2086,MUSKIKI FM
100022605520W500,100/02-26-055-20W5/00,2086,2112.9,2086,2112.9,CARDIUM FM
100022605520W500,100/02-26-055-20W5/00,2112.9,2136.16,2112.9,2136.16,CARDIUM SD
100022605520W500,100/02-26-055-20W5/00,2136.16,2418.76,2136.16,2418.76,BLACKSTONE FM
100022605520W500,100/02-26-055-20W5/00,2418.76,2501.46,2418.76,2501.46,DUNVEGAN FM
100022605520W500,100/02-26-055-20W5/00,2501.46,2538.27,2501.46,2538.27,BASE FISH SCALES MARKER
100022605520W500,100/02-26-055-20W5/00,2538.27,2549.59,2538.27,2549.59,VIKING SANDSTONE
100022605520W500,100/02-26-055-20W5/00,2549.59,2557.85,2549.59,2557.85,JOLI FOU FM
100022605520W500,100/02-26-055-20W5/00,2557.85,2558.1,2557.85,2558.1,MANNVILLE GRP
100022605520W500,100/02-26-055-20W5/00,2558.1,2583.2,2558.1,2583.2,NOTIKEWIN MBR
100022605520W500,100/02-26-055-20W5/00,2583.2,2746.67,2583.2,2746.67,FALHER MBR
100022605520W500,100/02-26-055-20W5/00,2746.67,1000000,2746.67,1000000,WILRICH MBR
100022605520W502,100/02-26-055-20W5/02,1750.7,1783.37,1750.7,1783.37,LEA PARK FM
100022605520W502,100/02-26-055-20W5/02,1783.37,1896.2,1783.37,1896.2,WAPIABI FM
100022605520W502,100/02-26-055-20W5/02,1896.2,1988.45,1896.2,1988.45,COLORADO GRP
100022605520W502,100/02-26-055-20W5/02,1988.45,2010.79,1988.45,2010.79,BADHEART FM
100022605520W502,100/02-26-055-20W5/02,2010.79,2086,2010.79,2086,MUSKIKI FM
100022605520W502,100/02-26-055-20W5/02,2086,2112.9,2086,2112.9,CARDIUM FM
100022605520W502,100/02-26-055-20W5/02,2112.9,2136.16,2112.9,2136.16,CARDIUM SD
100022605520W502,100/02-26-055-20W5/02,2136.16,2418.76,2136.16,2418.76,BLACKSTONE FM
100022605520W502,100/02-26-055-20W5/02,2418.76,2501.46,2418.76,2501.46,DUNVEGAN FM
100022605520W502,100/02-26-055-20W5/02,2501.46,2538.27,2501.46,2538.27,BASE FISH SCALES MARKER
100022605520W502,100/02-26-055-20W5/02,2538.27,2549.59,2538.27,2549.59,VIKING SANDSTONE
100022605520W502,100/02-26-055-20W5/02,2549.59,2557.85,2549.59,2557.85,JOLI FOU FM
100022605520W502,100/02-26-055-20W5/02,2557.85,2558.1,2557.85,2558.1,MANNVILLE GRP
100022605520W502,100/02-26-055-20W5/02,2558.1,2583.2,2558.1,2583.2,NOTIKEWIN MBR
100022605520W502,100/02-26-055-20W5/02,2583.2,2746.67,2583.2,2746.67,FALHER MBR
100022605520W502,100/02-26-055-20W5/02,2746.67,1000000,2746.67,1000000,WILRICH MBR
100022905619W500,100/02-29-056-19W5/00,1565,1810,1565,1810,BELLY RIVER GRP
100022905619W500,100/02-29-056-19W5/00,1810,1911.5,1810,1911.5,LEA PARK FM
100022905619W500,100/02-29-056-19W5/00,1911.5,2036,1911.5,2036,COLORADO GRP
100022905619W500,100/02-29-056-19W5/00,2036,2109.5,2036,2109.5,BADHEART FM
100022905619W500,100/02-29-056-19W5/00,2109.5,2128,2109.5,2128,CARDIUM FM
100022905619W500,100/02-29-056-19W5/00,2128,2240,2128,2240,CARDIUM SD
100022905619W500,100/02-29-056-19W5/00,2240,1000000,2240,1000000,SECOND WHITE SPECKS
100033305519W500,100/03-33-055-19W5/00,2413.96,2449.51,2419.94,2456.53,BASE FISH SCALES MARKER
100033305519W500,100/03-33-055-19W5/00,2449.51,2467.21,2456.53,2475.32,PEACE RIVER FM
100033305519W500,100/03-33-055-19W5/00,2467.21,2475.18,2475.32,2482.49,HARMON MBR
100033305519W500,100/03-33-055-19W5/00,2475.18,2685.56,2482.49,2693.47,SPIRIT RIVER FM
100033305519W500,100/03-33-055-19W5/00,2685.56,2699.87,2693.47,2708.1,BLUESKY FM
100033305519W500,100/03-33-055-19W5/00,2699.87,1000000,2708.1,1000000,GETHING FM
100033305519W502,100/03-33-055-19W5/02,2413.96,2449.51,2419.94,2456.53,BASE FISH SCALES MARKER
100033305519W502,100/03-33-055-19W5/02,2449.51,2467.21,2456.53,2475.32,PEACE RIVER FM
100033305519W502,100/03-33-055-19W5/02,2467.21,2475.18,2475.32,2482.49,HARMON MBR
100033305519W502,100/03-33-055-19W5/02,2475.18,2685.56,2482.49,2693.47,SPIRIT RIVER FM
100033305519W502,100/03-33-055-19W5/02,2685.56,2699.87,2693.47,2708.1,BLUESKY FM
100033305519W502,100/03-33-055-19W5/02,2699.87,1000000,2708.1,1000000,GETHING FM
100033305519W503,100/03-33-055-19W5/03,2413.96,2449.51,2419.94,2456.53,BASE FISH SCALES MARKER
100033305519W503,100/03-33-055-19W5/03,2449.51,2467.21,2456.53,2475.32,PEACE RIVER FM
100033305519W503,100/03-33-055-19W5/03,2467.21,2475.18,2475.32,2482.49,HARMON MBR
100033305519W503,100/03-33-055-19W5/03,2475.18,2685.56,2482.49,2693.47,SPIRIT RIVER FM
100033305519W503,100/03-33-055-19W5/03,2685.56,2699.87,2693.47,2708.1,BLUESKY FM
100033305519W503,100/03-33-055-19W5/03,2699.87,1000000,2708.1,1000000,GETHING FM
100040405619W500,100/04-04-056-19W5/00,2057.51,2076.24,2060.62,2081.32,CARDIUM FM
100040405619W500,100/04-04-056-19W5/00,2076.24,2113.96,2081.32,2124.4,CARDIUM SD
100040405619W500,100/04-04-056-19W5/00,2113.96,2361.29,2124.4,2452.33,BLACKSTONE FM
100040405619W500,100/04-04-056-19W5/00,2361.29,2445.73,2452.33,2563.91,DUNVEGAN FM
100040405619W500,100/04-04-056-19W5/00,2445.73,2482.07,2563.91,2611.59,BASE FISH SCALES MARKER
100040405619W500,100/04-04-056-19W5/00,2482.07,2501.12,2611.59,2637.81,PEACE RIVER FM
100040405619W500,100/04-04-056-19W5/00,2501.12,2506.76,2637.81,2645.65,HARMON MBR
100040405619W500,100/04-04-056-19W5/00,2506.76,1000000,2645.65,1000000,SPIRIT RIVER FM
100040505619W500,100/04-05-056-19W5/00,2548.06,1000000,2572.4,1000000,SPIRIT RIVER FM
100040605619W500,100/04-06-056-19W5/00,2546.4,2582.72,2546.72,2583.44,BASE FISH SCALES MARKER
100040605619W500,100/04-06-056-19W5/00,2582.72,2605.17,2583.44,2606.77,VIKING SANDSTONE
100040605619W500,100/04-06-056-19W5/00,2605.17,2651.27,2606.77,2657.79,NOTIKEWIN MBR
100040605619W500,100/04-06-056-19W5/00,2651.27,1000000,2657.79,1000000,FALHER MBR
100040605718W500,100/04-06-057-18W5/00,1339.5,1643.3,1339.5,1643.3,BELLY RIVER GRP
100040605718W500,100/04-06-057-18W5/00,1643.3,1743.4,1643.3,1743.4,LEA PARK FM
100040605718W500,100/04-06-057-18W5/00,1743.4,1860.5,1743.4,1860.5,COLORADO GRP
100040605718W500,100/04-06-057-18W5/00,1860.5,1929.4,1860.5,1929.4,BADHEART FM
100040605718W500,100/04-06-057-18W5/00,1929.4,1951.5,1929.4,1951.5,CARDIUM FM
100040605718W500,100/04-06-057-18W5/00,1951.5,2060.2,1951.5,2060.2,CARDIUM SD
100040605718W500,100/04-06-057-18W5/00,2060.2,2295,2060.2,2295,SECOND WHITE SPECKS
100040605718W500,100/04-06-057-18W5/00,2295,2336,2295,2336,BASE FISH SCALES MARKER
100040605718W500,100/04-06-057-18W5/00,2336,2364.8,2336,2364.8,VIKING SANDSTONE
100040605718W500,100/04-06-057-18W5/00,2364.8,2586.1,2364.8,2586.1,MANNVILLE GRP
100040605718W500,100/04-06-057-18W5/00,2586.1,2596.3,2586.1,2597.96,BLUESKY FM
100040605718W500,100/04-06-057-18W5/00,2596.3,2633.37,2597.96,2633.37,GETHING FM
100040605718W500,100/04-06-057-18W5/00,2633.37,2667.47,2633.37,2667.47,FERNIE GRP
100040605718W500,100/04-06-057-18W5/00,2667.47,2672.28,2667.47,2672.28,ROCK CREEK MBR
100040605718W500,100/04-06-057-18W5/00,2672.28,2683,2672.28,2683,POKER CHIP SH
100040605718W500,100/04-06-057-18W5/00,2683,2742,2683,2742,NORDEGG MBR
100040605718W500,100/04-06-057-18W5/00,2742,1000000,2742,1000000,TRIASSIC SYSTEM
100040605718W502,100/04-06-057-18W5/02,1339.5,1643.3,1339.5,1643.3,BELLY RIVER GRP
100040605718W502,100/04-06-057-18W5/02,1643.3,1743.4,1643.3,1743.4,LEA PARK FM
100040605718W502,100/04-06-057-18W5/02,1743.4,1860.5,1743.4,1860.5,COLORADO GRP
100040605718W502,100/04-06-057-18W5/02,1860.5,1929.4,1860.5,1929.4,BADHEART FM
100040605718W502,100/04-06-057-18W5/02,1929.4,1951.5,1929.4,1951.5,CARDIUM FM
100040605718W502,100/04-06-057-18W5/02,1951.5,2060.2,1951.5,2060.2,CARDIUM SD
100040605718W502,100/04-06-057-18W5/02,2060.2,2295,2060.2,2295,SECOND WHITE SPECKS
100040605718W502,100/04-06-057-18W5/02,2295,2336,2295,2336,BASE FISH SCALES MARKER
100040605718W502,100/04-06-057-18W5/02,2336,2364.8,2336,2364.8,VIKING SANDSTONE
100040605718W502,100/04-06-057-18W5/02,2364.8,2586.1,2364.8,2586.1,MANNVILLE GRP
100040605718W502,100/04-06-057-18W5/02,2586.1,2596.3,2586.1,2597.96,BLUESKY FM
100040605718W502,100/04-06-057-18W5/02,2596.3,2633.37,2597.96,2633.37,GETHING FM
100040605718W502,100/04-06-057-18W5/02,2633.37,2667.47,2633.37,2667.47,FERNIE GRP
100040605718W502,100/04-06-057-18W5/02,2667.47,2672.28,2667.47,2672.28,ROCK CREEK MBR
100040605718W502,100/04-06-057-18W5/02,2672.28,2683,2672.28,2683,POKER CHIP SH
100040605718W502,100/04-06-057-18W5/02,2683,2742,2683,2742,NORDEGG MBR
100040605718W502,100/04-06-057-18W5/02,2742,1000000,2742,1000000,TRIASSIC SYSTEM
100040705618W500,100/04-07-056-18W5/00,579.1,716.3,579.1,716.3,EDMONTON GRP
100040705618W500,100/04-07-056-18W5/00,716.3,1268,716.3,1268,KNEEHILLS TUFF MEMBER
100040705618W500,100/04-07-056-18W5/00,1268,1630.1,1268,1630.1,BELLY RIVER GRP
100040705618W500,100/04-07-056-18W5/00,1630.1,1735.5,1630.1,1735.5,LEA PARK FM
100040705618W500,100/04-07-056-18W5/00,1735.5,1912.6,1735.5,1912.6,COLORADO GRP
100040705618W500,100/04-07-056-18W5/00,1912.6,1933,1912.6,1933,CARDIUM FM
100040705618W500,100/04-07-056-18W5/00,1933,1000000,1933,1000000,CARDIUM SD
100041205619W500,100/04-12-056-19W5/00,1990.18,2332.1,1990.87,2333.51,CARDIUM SD
100041205619W500,100/04-12-056-19W5/00,2332.1,2370.16,2333.51,2371.39,BASE FISH SCALES MARKER
100041205619W500,100/04-12-056-19W5/00,2370.16,2391.96,2371.39,2393.2,VIKING SANDSTONE
100041205619W500,100/04-12-056-19W5/00,2391.96,2397.31,2393.2,2398.8,JOLI FOU FM
100041205619W500,100/04-12-056-19W5/00,2397.31,1000000,2398.8,1000000,MANNVILLE GRP
100041305620W500,100/04-13-056-20W5/00,1536.27,1840.28,1536.76,1841.52,BELLY RIVER GRP
100041305620W500,100/04-13-056-20W5/00,1840.28,2094.57,1841.52,2096.2,LEA PARK FM
100041305620W500,100/04-13-056-20W5/00,2094.57,2113.84,2096.2,2115.51,BADHEART FM
100041305620W500,100/04-13-056-20W5/00,2113.84,2174.19,2115.51,2175.98,MUSKIKI FM
100041305620W500,100/04-13-056-20W5/00,2174.19,2189.83,2175.98,2191.65,CARDIUM FM
100041305620W500,100/04-13-056-20W5/00,2189.83,2230.11,2191.65,2232.01,CARDIUM SD
100041305620W500,100/04-13-056-20W5/00,2230.11,2464.58,2232.01,2466.73,BLACKSTONE FM
100041305620W500,100/04-13-056-20W5/00,2464.58,2550.58,2466.73,2552.8,DUNVEGAN FM
100041305620W500,100/04-13-056-20W5/00,2550.58,2588.28,2552.8,2590.52,BASE FISH SCALES MARKER
100041305620W500,100/04-13-056-20W5/00,2588.28,2604.2,2590.52,2606.46,VIKING SANDSTONE
100041305620W500,100/04-13-056-20W5/00,2604.2,2610.08,2606.46,2612.34,JOLI FOU FM
100041305620W500,100/04-13-056-20W5/00,2610.08,2610.24,2612.34,2612.5,MANNVILLE GRP
100041305620W500,100/04-13-056-20W5/00,2610.24,2833.85,2612.5,2836.3,UPPER MANNVILLE FM
100041305620W500,100/04-13-056-20W5/00,2833.85,2842.67,2836.3,2845.13,BLUESKY FM
100041305620W500,100/04-13-056-20W5/00,2842.67,2901.91,2845.13,2904.43,GETHING FM
100041305620W500,100/04-13-056-20W5/00,2901.91,2913,2904.43,2915.55,CADOMIN FM
100041305620W500,100/04-13-056-20W5/00,2913,1000000,2915.55,1000000,FERNIE GRP
100041305620W502,100/04-13-056-20W5/02,1536.27,1840.28,1536.76,1841.52,BELLY RIVER GRP
100041305620W502,100/04-13-056-20W5/02,1840.28,2094.57,1841.52,2096.2,LEA PARK FM
100041305620W502,100/04-13-056-20W5/02,2094.57,2113.84,2096.2,2115.51,BADHEART FM
100041305620W502,100/04-13-056-20W5/02,2113.84,2174.19,2115.51,2175.98,MUSKIKI FM
100041305620W502,100/04-13-056-20W5/02,2174.19,2189.83,2175.98,2191.65,CARDIUM FM
100041305620W502,100/04-13-056-20W5/02,2189.83,2230.11,2191.65,2232.01,CARDIUM SD
100041305620W502,100/04-13-056-20W5/02,2230.11,2464.58,2232.01,2466.73,BLACKSTONE FM
100041305620W502,100/04-13-056-20W5/02,2464.58,2550.58,2466.73,2552.8,DUNVEGAN FM
100041305620W502,100/04-13-056-20W5/02,2550.58,2588.28,2552.8,2590.52,BASE FISH SCALES MARKER
100041305620W502,100/04-13-056-20W5/02,2588.28,2604.2,2590.52,2606.46,VIKING SANDSTONE
100041305620W502,100/04-13-056-20W5/02,2604.2,2610.08,2606.46,2612.34,JOLI FOU FM
100041305620W502,100/04-13-056-20W5/02,2610.08,2610.24,2612.34,2612.5,MANNVILLE GRP
100041305620W502,100/04-13-056-20W5/02,2610.24,2833.85,2612.5,2836.3,UPPER MANNVILLE FM
100041305620W502,100/04-13-056-20W5/02,2833.85,2842.67,2836.3,2845.13,BLUESKY FM
100041305620W502,100/04-13-056-20W5/02,2842.67,2901.91,2845.13,2904.43,GETHING FM
100041305620W502,100/04-13-056-20W5/02,2901.91,2913,2904.43,2915.55,CADOMIN FM
100041305620W502,100/04-13-056-20W5/02,2913,1000000,2915.55,1000000,FERNIE GRP
100041505619W500,100/04-15-056-19W5/00,1483,1782,1483,1782,BELLY RIVER GRP
100041505619W500,100/04-15-056-19W5/00,1782,1872,1782,1872,LEA PARK FM
100041505619W500,100/04-15-056-19W5/00,1872,2075.5,1872,2075.5,COLORADO GRP
100041505619W500,100/04-15-056-19W5/00,2075.5,2095,2075.5,2095,CARDIUM FM
100041505619W500,100/04-15-056-19W5/00,2095,2247,2095,2247,CARDIUM SD
100041505619W500,100/04-15-056-19W5/00,2247,1000000,2247,1000000,SECOND WHITE SPECKS
100041505619W502,100/04-15-056-19W5/02,1483,1782,1483,1782,BELLY RIVER GRP
100041505619W502,100/04-15-056-19W5/02,1782,1872,1782,1872,LEA PARK FM
100041505619W502,100/04-15-056-19W5/02,1872,2075.5,1872,2075.5,COLORADO GRP
100041505619W502,100/04-15-056-19W5/02,2075.5,2095,2075.5,2095,CARDIUM FM
100041505619W502,100/04-15-056-19W5/02,2095,2247,2095,2247,CARDIUM SD
100041505619W502,100/04-15-056-19W5/02,2247,1000000,2247,1000000,SECOND WHITE SPECKS
100041605618W500,100/04-16-056-18W5/00,398.89,716.87,398.89,716.87,EDMONTON GRP
100041605618W500,100/04-16-056-18W5/00,716.87,749.91,716.87,749.91,KNEEHILLS TUFF MEMBER
100041605618W500,100/04-16-056-18W5/00,749.91,1273.58,749.91,1273.58,HORSESHOE CANYON FM
100041605618W500,100/04-16-056-18W5/00,1273.58,1609.76,1273.58,1609.76,BELLY RIVER GRP
100041605618W500,100/04-16-056-18W5/00,1609.76,1728.71,1609.76,1728.71,LEA PARK FM
100041605618W500,100/04-16-056-18W5/00,1728.71,1924.88,1728.71,1924.88,COLORADO GRP
100041605618W500,100/04-16-056-18W5/00,1924.88,1963.48,1924.88,1963.48,CARDIUM SD
100041605618W500,100/04-16-056-18W5/00,1963.48,2072.19,1963.48,2072.19,BLACKSTONE FM
100041605618W500,100/04-16-056-18W5/00,2072.19,2268.01,2072.19,2268.01,SECOND WHITE SPECKS
100041605618W500,100/04-16-056-18W5/00,2268.01,2304.8,2268.01,2304.8,BASE FISH SCALES MARKER
100041605618W500,100/04-16-056-18W5/00,2304.8,2326.23,2304.8,2326.23,PEACE RIVER FM
100041605618W500,100/04-16-056-18W5/00,2326.23,2330.72,2326.23,2330.72,HARMON MBR
100041605618W500,100/04-16-056-18W5/00,2330.72,2534.79,2330.72,2534.79,SPIRIT RIVER FM
100041605618W500,100/04-16-056-18W5/00,2534.79,2545.3,2534.79,2545.3,BLUESKY FM
100041605618W500,100/04-16-056-18W5/00,2545.3,2624.16,2545.3,2624.16,GETHING FM
100041605618W500,100/04-16-056-18W5/00,2624.16,1000000,2624.16,1000000,FERNIE GRP
100041605618W502,100/04-16-056-18W5/02,398.89,716.87,398.89,716.87,EDMONTON GRP
100041605618W502,100/04-16-056-18W5/02,716.87,749.91,716.87,749.91,KNEEHILLS TUFF MEMBER
100041605618W502,100/04-16-056-18W5/02,749.91,1273.58,749.91,1273.58,HORSESHOE CANYON FM
100041605618W502,100/04-16-056-18W5/02,1273.58,1609.76,1273.58,1609.76,BELLY RIVER GRP
100041605618W502,100/04-16-056-18W5/02,1609.76,1728.71,1609.76,1728.71,LEA PARK FM
100041605618W502,100/04-16-056-18W5/02,1728.71,1924.88,1728.71,1924.88,COLORADO GRP
100041605618W502,100/04-16-056-18W5/02,1924.88,1963.48,1924.88,1963.48,CARDIUM SD
100041605618W502,100/04-16-056-18W5/02,1963.48,2072.19,1963.48,2072.19,BLACKSTONE FM
100041605618W502,100/04-16-056-18W5/02,2072.19,2268.01,2072.19,2268.01,SECOND WHITE SPECKS
100041605618W502,100/04-16-056-18W5/02,2268.01,2304.8,2268.01,2304.8,BASE FISH SCALES MARKER
100041605618W502,100/04-16-056-18W5/02,2304.8,2326.23,2304.8,2326.23,PEACE RIVER FM
100041605618W502,100/04-16-056-18W5/02,2326.23,2330.72,2326.23,2330.72,HARMON MBR
100041605618W502,100/04-16-056-18W5/02,2330.72,2534.79,2330.72,2534.79,SPIRIT RIVER FM
100041605618W502,100/04-16-056-18W5/02,2534.79,2545.3,2534.79,2545.3,BLUESKY FM
100041605618W502,100/04-16-056-18W5/02,2545.3,2624.16,2545.3,2624.16,GETHING FM
100041605618W502,100/04-16-056-18W5/02,2624.16,1000000,2624.16,1000000,FERNIE GRP
100041705618W500,100/04-17-056-18W5/00,484.53,799.51,484.53,799.51,EDMONTON GRP
100041705618W500,100/04-17-056-18W5/00,799.51,1395,799.51,1395,KNEEHILLS TUFF MEMBER
100041705618W500,100/04-17-056-18W5/00,1395,1683.79,1395,1683.79,BELLY RIVER GRP
100041705618W500,100/04-17-056-18W5/00,1683.79,1702.86,1683.79,1702.86,BASAL BELLY RIVER SD
100041705618W500,100/04-17-056-18W5/00,1702.86,1748.98,1702.86,1748.98,LEA PARK FM
100041705618W500,100/04-17-056-18W5/00,1748.98,1833.34,1748.98,1833.34,WAPIABI FM
100041705618W500,100/04-17-056-18W5/00,1833.34,1927.89,1833.34,1927.89,COLORADO GRP
100041705618W500,100/04-17-056-18W5/00,1927.89,2001.77,1927.89,2001.77,BADHEART FM
100041705618W500,100/04-17-056-18W5/00,2001.77,2021.16,2001.77,2021.16,CARDIUM FM
100041705618W500,100/04-17-056-18W5/00,2021.16,2137.64,2021.16,2137.64,CARDIUM SD
100041705618W500,100/04-17-056-18W5/00,2137.64,2368.41,2137.64,2368.41,SECOND WHITE SPECKS
100041705618W500,100/04-17-056-18W5/00,2368.41,2407.82,2368.41,2407.82,BASE FISH SCALES MARKER
100041705618W500,100/04-17-056-18W5/00,2407.82,2428.32,2407.82,2428.32,VIKING SANDSTONE
100041705618W500,100/04-17-056-18W5/00,2428.32,2433.73,2428.32,2433.73,JOLI FOU FM
100041705618W500,100/04-17-056-18W5/00,2433.73,2635.96,2433.73,2635.96,MANNVILLE GRP
100041705618W500,100/04-17-056-18W5/00,2635.96,2649.31,2635.96,2649.31,BLUESKY FM
100041705618W500,100/04-17-056-18W5/00,2649.31,1000000,2649.31,1000000,GETHING FM
